tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
4059,min:26579225,35,7153033582,68724326401,11580,405184
4060,min:26579226,35,31756903231,68724326401,11580,405184
4061,min:26579227,37,27941233420,68724326401,11580,405184
4062,min:26579228,38,48721521462,68724326401,11580,405184
4063,min:26579229,36,41212059809,68724326401,11580,405184
4064,min:26579230,37,54743080700,68724326401,11580,405184
4065,min:26579231,38,760818009,68724326401,11580,405184
4066,min:26579232,33,29629560363,68724326401,11580,405184
4067,min:26579233,32,4803225959,68724326401,11580,405184
4068,min:26579234,38,41300788714,68724326401,11580,405184
4069,min:26579235,36,45273739272,68724326401,11580,405184
4070,min:26579236,33,19775855495,68724326401,11580,405184
4071,min:26579237,34,36160652615,68724326401,11580,405184
4072,min:26579238,37,19822329978,68724326401,11580,405184
4073,min:26579239,37,31744568509,68724326401,11580,405184
4074,min:26579240,37,23790097338,68724326401,11580,405184
4075,min:26579241,36,67368474077,68724326401,11580,405184
4076,min:26579242,39,19175479264,68724326401,11580,405184
4077,min:26579243,39,52029111805,68724326401,11580,405184
4078,min:26579244,38,8447856560,68724326401,11580,405184
4079,min:26579245,37,17912859126,68724326401,11580,405184
4080,min:26579246,33,9514680809,68724326401,11580,405184
4081,min:26579247,37,32207053389,68724326401,11580,405184
4082,min:26579248,34,26027876096,68724326401,11580,405184
4083,min:26579249,39,53072492208,68724326401,11580,405184
4084,min:26579250,36,45288816010,68724326401,11580,405184
4085,min:26579251,33,59961716849,68724326401,11580,405184
4086,min:26579252,37,12951759641,68724326401,11580,405184
4087,min:26579253,35,10930162622,68724326401,11580,405184
4088,min:26579254,35,18993204079,68724326401,11580,405184
4089,min:26579255,35,26417534565,68724326401,11580,405184
4090,min:26579256,32,23809734137,68724326401,11580,405184
4091,min:26579257,36,63688616703,68724326401,11580,405184
4092,min:26579258,36,21782021106,68724326401,11580,405184
4093,min:26579259,34,19673561589,68724326401,11580,405184
4094,min:26579260,36,68160820126,68724326401,11580,405184
4095,min:26579261,36,49401072848,68724326401,11580,405184
4096,min:26579262,33,25927897390,68724326401,11580,405184
4097,min:26579263,32,46196592175,68724326401,11580,405184
4098,min:26579264,37,55077715296,68724326401,11580,405184
4099,min:26579265,31,53240291634,68724326401,11580,405184
4100,min:26579266,37,48927092191,68724326401,11580,405184
4101,min:26579267,34,62601814742,68724326401,11580,405184
4102,min:26579268,33,13882461915,68724326401,11580,405184
4103,min:26579269,35,36370041018,68724326401,11580,405184
4104,min:26579270,37,46684870932,68724326401,11580,405184
4105,min:26579271,37,40121670108,68724326401,11580,405184
4106,min:26579272,35,25013469955,68724326401,11580,405184
4107,min:26579273,36,63119918371,68724326401,11580,405184
4108,min:26579274,37,43808449148,68724326401,11580,405184
4109,min:26579275,35,13565228348,68724326401,11580,405184
4110,min:26579276,32,20898984202,68724326401,11580,405184
4111,min:26579277,37,26235793160,68724326401,11580,405184
4112,min:26579278,35,5415999586,68724326401,11580,405184
4113,min:26579279,38,9155251596,68724326401,11580,405184
4114,min:26579280,34,48317719919,68724326401,11580,405184
4115,min:26579281,37,48121958865,68724326401,11580,405184
4116,min:26579282,36,2327002480,68724326401,11580,405184
4117,min:26579283,33,40343570669,68724326401,11580,405184
4118,min:26579284,35,29071158967,68724326401,11580,405184
4119,min:26579285,35,18264104666,68724326401,11580,405184
4120,min:26579286,34,11901168439,68724326401,11580,405184
4121,min:26579287,35,39496472175,68724326401,11580,405184
4122,min:26579288,36,50119790497,68724326401,11580,405184
4123,min:26579289,37,37755366107,68724326401,11580,405184
4124,min:26579290,33,15277383354,68724326401,11580,405184
4125,min:26579291,38,68014061955,68724326401,11580,405184
4126,min:26579292,36,10879434457,68724326401,11580,405184
4127,min:26579293,35,35753377743,68724326401,11580,405184
4128,min:26579294,35,17576416670,68724326401,11580,405184
4129,min:26579295,34,58602600773,68724326401,11580,405184
4130,min:26579296,37,8781752213,68724326401,11580,405184
4131,min:26579297,38,49137262766,68724326401,11580,405184
4132,min:26579298,33,7903619126,68724326401,11580,405184
4133,min:26579299,37,43761882793,68724326401,11580,405184
4134,min:26579300,37,59970616121,68724326401,11580,405184
4135,min:26579301,36,30195830341,68724326401,11580,405184
4136,min:26579302,35,28027202462,68724326401,11580,405184
4137,min:26579303,41,11490375134,68724326401,11580,405184
4138,min:26579304,40,43550058693,68724326401,11580,405184
4139,min:26579305,38,892602858,68724326401,11580,405184
4140,min:26579306,38,21724933240,68724326401,11580,405184
4141,min:26579307,37,49178119052,68724326401,11580,405184
4142,min:26579308,38,46792896050,68724326401,11580,405184
4143,min:26579309,38,48811616323,68724326401,11580,405184
4144,min:26579310,36,23057587482,68724326401,11580,405184
4145,min:26579311,36,40272890858,68724326401,11580,405184
4146,min:26579312,34,38496967311,68724326401,11580,405184
4147,min:26579313,37,53044311905,68724326401,11580,405184
4148,min:26579314,38,40616808039,68724326401,11580,405184
4149,min:26579315,35,26824609356,68724326401,11580,405184
4150,min:26579316,34,27084703711,68724326401,11580,405184
4151,min:26579317,36,41255855731,68724326401,11580,405184
4152,min:26579318,35,52991033721,68724326401,11580,405184
4153,min:26579319,32,48303864819,68724326401,11580,405184
4154,min:26579320,36,62907617109,68724326401,11580,405184
4155,min:26579321,36,49677483717,68724326401,11580,405184
4156,min:26579322,36,13765591013,68724326401,11580,405184
4157,min:26579323,36,61806292054,68724326401,11580,405184
4158,min:26579324,34,26627493108,68724326401,11580,405184
4159,min:26579325,34,44096285016,68724326401,11580,405184
4160,min:26579326,33,37544481624,68724326401,11580,405184
4161,min:26579327,38,12600164670,68724326401,11580,405184
4162,min:26579328,36,11027783880,68724326401,11580,405184
4163,min:26579329,35,41353856600,68724326401,11580,405184
4164,min:26579330,34,54361617412,68724326401,11580,405184
4165,min:26579331,34,17372202980,68724326401,11580,405184
4166,min:26579332,33,51885916759,68724326401,11580,405184
4167,min:26579333,31,48253346579,68724326401,11580,405184
4168,min:26579334,36,26068048398,68724326401,11580,405184
4169,min:26579335,34,23150681442,68724326401,11580,405184
4170,min:26579336,34,44057814755,68724326401,11580,405184
4171,min:26579337,34,41228205111,68724326401,11580,405184
4172,min:26579338,31,63649507920,68724326401,11580,405184
4173,min:26579339,35,39007746376,68724326401,11580,405184
4174,min:26579340,37,35987025083,68724326401,11580,405184
4175,min:26579341,35,64226279042,68724326401,11580,405184
4176,min:26579342,38,50059579209,68724326401,11580,405184
4177,min:26579343,35,66711846354,68724326401,11580,405184
4178,min:26579344,33,52696610334,68724326401,11580,405184
4179,min:26579345,36,28252135834,68724326401,11580,405184
4180,min:26579346,36,35707140769,68724326401,11580,405184
4181,min:26579347,36,10856523675,68724326401,11580,405184
4182,min:26579348,38,64503199845,68724326401,11580,405184
4183,min:26579349,35,52046997706,68724326401,11580,405184
4184,min:26579350,37,5073601724,68724326401,11580,405184
4185,min:26579351,37,67063192236,68724326401,11580,405184
4186,min:26579352,36,41756640460,68724326401,11580,405184
4187,min:26579353,36,65419518151,68724326401,11580,405184
4188,min:26579354,38,3890625298,68724326401,11580,405184
4189,min:26579355,32,27124303293,68724326401,11580,405184
4190,min:26579356,37,15989106656,68724326401,11580,405184
4191,min:26579357,36,13672873628,68724326401,11580,405184
4192,min:26579358,38,25190715813,68724326401,11580,405184
4193,min:26579359,36,67081386632,68724326401,11580,405184
4194,min:26579360,39,6771251224,68724326401,11580,405184
4195,min:26579361,36,48005589759,68724326401,11580,405184
4196,min:26579362,36,47356121440,68724326401,11580,405184
4197,min:26579363,35,53387774603,68724326401,11580,405184
4198,min:26579364,36,48520301143,68724326401,11580,405184
4199,min:26579365,32,47524990009,68724326401,11580,405184
4200,min:26579366,38,9106554844,68724326401,11580,405184
4201,min:26579367,35,7354538912,68724326401,11580,405184
4202,min:26579368,37,48176938260,68724326401,11580,405184
4203,min:26579369,36,63140606210,68724326401,11580,405184
4204,min:26579370,32,39782529758,68724326401,11580,405184
4205,min:26579371,37,45730332551,68724326401,11580,405184
4206,min:26579372,34,4886215826,68724326401,11580,405184
4207,min:26579373,37,63623018239,68724326401,11580,405184
4208,min:26579374,36,33708347794,68724326401,11580,405184
4209,min:26579375,35,40775783747,68724326401,11580,405184
4210,min:26579376,33,30962608179,68724326401,11580,405184
4211,min:26579377,36,37530750545,68724326401,11580,405184
4212,min:26579378,36,16327979875,68724326401,11580,405184
4213,min:26579379,35,40592601395,68724326401,11580,405184
4214,min:26579380,36,7470574585,68724326401,11580,405184
4215,min:26579381,36,10081898055,68724326401,11580,405184
4216,min:26579382,37,23182744991,68724326401,11580,405184
4217,min:26579383,38,24365172435,68724326401,11580,405184
4218,min:26579384,33,39146735956,68724326401,11580,405184
4219,min:26579385,34,7556771752,68724326401,11580,405184
4220,min:26579386,35,37125772025,68724326401,11580,405184
4221,min:26579387,37,27291161812,68724326401,11580,405184
4222,min:26579388,32,67180474759,68724326401,11580,405184
4223,min:26579389,38,62241776471,68724326401,11580,405184
4224,min:26579390,35,54063900407,68724326401,11580,405184
4225,min:26579391,36,57262665426,68724326401,11580,405184
4226,min:26579392,36,11011904121,68724326401,11580,405184
4227,min:26579393,38,10893468206,68724326401,11580,405184
4228,min:26579394,33,23042438760,68724326401,11580,405184
4229,min:26579395,36,8006621922,68724326401,11580,405184
4230,min:26579396,40,22690968948,68724326401,11580,405184
4231,min:26579397,38,48204010062,68724326401,11580,405184
4232,min:26579398,35,15901806072,68724326401,11580,405184
4233,min:26579399,36,12475481011,68724326401,11580,405184
4234,min:26579400,37,36496205865,68724326401,11580,405184
4235,min:26579401,33,49882791198,68724326401,11580,405184
4236,min:26579402,33,33512378085,68724326401,11580,405184
4237,min:26579403,35,31300325193,68724326401,11580,405184
4238,min:26579404,35,66039917614,68724326401,11580,405184
4239,min:26579405,37,10889989389,68724326401,11580,405184
4240,min:26579406,31,31545343416,68724326401,11580,405184
4241,min:26579407,37,48249885644,68724326401,11580,405184
4242,min:26579408,32,54943877836,68724326401,11580,405184
4243,min:26579409,37,42667417681,68724326401,11580,405184
4244,min:26579410,36,62443619638,68724326401,11580,405184
4245,min:26579411,34,62097137148,68724326401,11580,405184
4246,min:26579412,32,50346227887,68724326401,11580,405184
4247,min:26579413,36,58989800200,68724326401,11580,405184
4248,min:26579414,36,37989094571,68724326401,11580,405184
4249,min:26579415,35,48180125661,68724326401,11580,405184
4250,min:26579416,36,12994534837,68724326401,11580,405184
4251,min:26579417,31,19106955762,68724326401,11580,405184
4252,min:26579418,35,36678413504,68724326401,11580,405184
4253,min:26579419,37,7102382716,68724326401,11580,405184
4254,min:26579420,35,33021566356,68724326401,11580,405184
4255,min:26579421,31,3984960499,68724326401,11580,405184
4256,min:26579422,33,16137403208,68724326401,11580,405184
4257,min:26579423,34,7775118,68724326401,11580,405184
4258,min:26579424,36,57264687504,68724326401,11580,405184
4259,min:26579425,35,60977632178,68724326401,11580,405184
4260,min:26579426,35,40417007801,68724326401,11580,405184
4261,min:26579427,35,65715079528,68724326401,11580,405184
4262,min:26579428,33,22954541589,68724326401,11580,405184
4263,min:26579429,36,19944316348,68724326401,11580,405184
4264,min:26579430,34,4217262872,68724326401,11580,405184
4265,min:26579431,38,62258011304,68724326401,11580,405184
4266,min:26579432,31,55949840976,68724326401,11580,405184
4267,min:26579433,36,13991146283,68724326401,11580,405184
4268,min:26579434,34,7894768595,68724326401,11580,405184
4269,min:26579435,33,45553887757,68724326401,11580,405184
4270,min:26579436,36,66184676343,68724326401,11580,405184
4271,min:26579437,36,41290789812,68724326401,11580,405184
4272,min:26579438,33,38321494584,68724326401,11580,405184
4273,min:26579439,33,55638326776,68724326401,11580,405184
4274,min:26579440,33,46076089413,68724326401,11580,405184
4275,min:26579441,33,63473631652,68724326401,11580,405184
4276,min:26579442,32,17760607162,68724326401,11580,405184
4277,min:26579443,34,31825892046,68724326401,11580,405184
4278,min:26579444,37,59680768756,68724326401,11580,405184
4279,min:26579445,34,46101710201,68724326401,11580,405184
4280,min:26579446,31,5532328139,68724326401,11580,405184
4281,min:26579447,35,21979697180,68724326401,11580,405184
4282,min:26579448,35,38965430359,68724326401,11580,405184
4283,min:26579449,32,4647855330,68724326401,11580,405184
4284,min:26579450,32,3758369971,68724326401,11580,405184
4285,min:26579451,35,25597662239,68724326401,11580,405184
4286,min:26579452,32,24513145051,68724326401,11580,405184
4287,min:26579453,34,39739134344,68724326401,11580,405184
4288,min:26579454,35,48341627439,68724326401,11580,405184
4289,min:26579455,34,19390528506,68724326401,11580,405184
4290,min:26579456,36,25701133493,68724326401,11580,405184
4291,min:26579457,35,36455767439,68724326401,11580,405184
4292,min:26579458,32,18753007245,68724326401,11580,405184
4293,min:26579459,35,46834131543,68724326401,11580,405184
4294,min:26579460,34,29813066203,68724326401,11580,405184
4295,min:26579461,33,27826898979,68724326401,11580,405184
4296,min:26579462,32,63609080670,68724326401,11580,405184
4297,min:26579463,37,63160863386,68724326401,11580,405184
4298,min:26579464,33,46424126944,68724326401,11580,405184
4299,min:26579465,33,15160897867,68724326401,11580,405184
4300,min:26579466,34,23620845707,68724326401,11580,405184
4301,min:26579467,33,39327838863,68724326401,11580,405184
4302,min:26579468,35,20985764558,68724326401,11580,405184
4303,min:26579469,34,25531016366,68724326401,11580,405184
4304,min:26579470,38,29263654180,68724326401,11580,405184
4305,min:26579471,34,67869822883,68724326401,11580,405184
4306,min:26579472,36,2918108337,68724326401,11580,405184
4307,min:26579473,34,4576923931,68724326401,11580,405184
4308,min:26579474,40,9733369746,68724326401,11580,405184
4309,min:26579475,34,31949471044,68724326401,11580,405184
4310,min:26579476,35,32906114313,68724326401,11580,405184
4311,min:26579477,36,33523599225,68724326401,11580,405184
4312,min:26579478,35,19081866564,68724326401,11580,405184
4313,min:26579479,31,45787372203,68724326401,11580,405184
4314,min:26579480,36,30729461055,68724326401,11580,405184
4315,min:26579481,34,6283720342,68724326401,11580,405184
4316,min:26579482,36,916501616,68724326401,11580,405184
4317,min:26579483,34,18997537971,68724326401,11580,405184
4318,min:26579484,33,13675874608,68724326401,11580,405184
4319,min:26579485,36,1298420265,68724326401,11580,405184
